english,language,handshape,twohands,handpart,mmvrepeated,dmvhandshape,dmvorientation,compound,domhand,twohandsC,mmvcrepeated,dmvchandshape,dmvcorientation,TwoH,PoA,PoA2,Mov,Mov2,Mov3,Mov4,Compounds,hist,geo,SL
with,German (Austria),E,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left true false,X_left_Hs,0,LSF,WestEuro,OGS
woman,German (Austria),L_eb,false,tip,false,false,true,false,right,false,false,false,false,0,lip,head,Z_back,Z_back,Z_back false true,Z_back_Or,0,LSF,WestEuro,OGS
wood,German (Austria),E,false,finger_fronts,true,false,false,false,right,false,false,false,false,0,tip,hand,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
work,German (Austria),S,false,ulnar_side,true,false,false,false,right,false,false,false,false,0,radial_side,hand,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
worm,German (Austria),1,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left true false,X_left_Hs,0,LSF,WestEuro,OGS
year,German (Austria),Y,true,ulnar_side,false,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
yellow,German (Austria),Y,false,ulnar_side,true,true,false,false,right,false,false,false,false,0,Vertical,Vertical,true false,Hs_Change,true false,Hs,0,LSF,WestEuro,OGS
all,Chinese,S,false,back_of_fingers,false,false,true,false,right,false,false,false,false,0,Lateral,Lateral,Y_up,Y_up,Y_up false true,Y_up_Or,1,CSL,Asia,CSL
animal,Chinese,S,false,finger_fronts,true,false,false,false,right,false,false,false,false,0,Lateral,Lateral,Z_back,Z_back,Z_back false false,Z_back,1,CSL,Asia,CSL
bad,Chinese,I,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,CSL,Asia,CSL
because,Chinese,L_nb,false,tip,false,false,true,false,right,false,false,false,false,0,Lateral,Lateral,false true,Or_Change,false true,Or,1,CSL,Asia,CSL
bird,Chinese,L_b,false,tip,false,true,false,false,right,false,false,false,false,0,mouth,head,true false,Hs_Change,true false,Hs,0,CSL,Asia,CSL
black,Chinese,H,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,top,head,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
blood,Chinese,E,false,tip,false,false,false,false,right,false,false,false,false,0,mouth,head,Z_back,Z_back,Z_back false false,Z_back,1,CSL,Asia,CSL
boring,Chinese,X,false,radial_side,false,true,false,false,right,false,false,false,false,0,chin,head,true false,Hs_Change,true false,Hs,1,CSL,Asia,CSL
brother,Chinese,M,false,tip,false,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,1,CSL,Asia,CSL
bug,Chinese,E,false,palm,true,true,false,false,right,false,false,false,false,0,Lateral,Lateral,X_right,X_right,X_right true false,X_right_Hs,1,CSL,Asia,CSL
cat,Chinese,L_eb,false,tip,false,false,false,false,right,false,false,false,false,0,chin,head,X_left,X_left,X_left false false,X_left,0,CSL,Asia,CSL
child,Chinese,E,false,palm,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
correct,Chinese,E,false,radial_side,true,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,CSL,Asia,CSL
count,Chinese,E_b,false,back_of_fingers,true,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,CSL,Asia,CSL
dance,Chinese,Y,false,tip,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,X_right,X_right,X_right false false,X_right,0,CSL,Asia,CSL
day,Chinese,E,false,palm,false,false,false,false,right,false,false,false,false,0,back_of_palm,hand,Y_down,Y_down,Y_down false false,Y_down,1,CSL,Asia,CSL
die,Chinese,Y,false,tip,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left false true,X_left_Or,0,CSL,Asia,CSL
dirty,Chinese,I,false,tip,true,false,false,false,right,false,false,false,false,0,back_of_palm,hand,X_left,X_left,X_left false false,X_left,0,CSL,Asia,CSL
dog,Chinese,5_nb,false,tip,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
dry,Chinese,1,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,finger_fronts,hand,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
dust,Chinese,U,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,cheek,head,Y_down,Y_down,Y_down false false,Y_down,1,CSL,Asia,CSL
earth,Chinese,1,false,tip,false,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,1,CSL,Asia,CSL
egg,Chinese,3,false,tip,false,false,true,false,right,false,false,false,false,0,Lateral,Lateral,false true,Or_Change,false true,Or,1,CSL,Asia,CSL
father,Chinese,A,false,radial_side,false,false,false,false,right,false,false,false,false,0,mouth,head,Z_back,Z_back,Z_back false false,Z_back,0,CSL,Asia,CSL
feather,Chinese,5,false,finger_fronts,true,true,false,false,right,false,false,false,false,0,back_of_palm,hand,X_left,X_left,X_left true false,X_left_Hs,0,CSL,Asia,CSL
fire,Chinese,5,false,tip,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_up,Y_up,Y_up false false,Y_up,0,CSL,Asia,CSL
fish,Chinese,E,false,tip,false,false,true,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left false true,X_left_Or,0,CSL,Asia,CSL
flower,Chinese,E_bnb,false,tip,true,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,true false,Hs_Change,true false,Hs,0,CSL,Asia,CSL
full,Chinese,E,false,back_of_fingers,false,false,false,false,right,false,false,false,false,0,below_chin,head,Y_up,Y_up,Y_up false false,Y_up,0,CSL,Asia,CSL
good,Chinese,A,false,back_of_palm,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,CSL,Asia,CSL
grass,Chinese,E,false,palm,true,false,false,false,right,false,false,false,false,0,Lateral,Lateral,Y_up,Y_up,Y_up false false,Y_up,0,CSL,Asia,CSL
grease,Chinese,1_b,false,tip,false,false,false,false,right,false,false,false,false,0,nose,head,X_left,X_left,X_left false false,X_left,1,CSL,Asia,CSL
green,Chinese,E_b,false,finger_fronts,true,true,false,false,right,false,false,false,false,0,finger_fronts,hand,Y_up,Y_up,Y_up true false,Y_up_Hs,1,CSL,Asia,CSL
heavy,Chinese,E_b,false,back_of_palm,false,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
how,Chinese,5,false,back_of_palm,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,CSL,Asia,CSL
husband,Chinese,A,false,tip,false,true,false,false,right,false,false,false,false,0,Lateral,Lateral,true false,Hs_Change,true false,Hs,1,CSL,Asia,CSL
ice,Chinese,E_b,false,tip,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,X_right,X_right,X_right false false,X_right,0,CSL,Asia,CSL
if,Chinese,B_b,false,radial_side,true,false,false,false,right,false,false,false,false,0,forehead,head,Z_back,Z_back,Z_back false false,Z_back,0,CSL,Asia,CSL
kill,Chinese,E,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,radial_side,hand,X_left,X_left,X_left false false,X_left,0,CSL,Asia,CSL
laugh,Chinese,L_nb,false,tip,true,false,false,false,right,false,false,false,false,0,mouth,head,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
leaf,Chinese,E_b,false,finger_fronts,true,true,false,false,right,false,false,false,false,0,back_of_fingers,hand,Y_up,Y_up,Y_up true false,Y_up_Hs,0,CSL,Asia,CSL
lie,Chinese,E,false,radial_side,false,true,false,false,right,false,false,false,false,0,chin,head,true false,Hs_Change,true false,Hs,1,CSL,Asia,CSL
live,Chinese,1,false,finger_fronts,false,false,true,false,right,false,false,false,false,0,cheek,head,Y_up,Y_up,Y_up false true,Y_up_Or,0,CSL,Asia,CSL
long,Chinese,L,false,tip,false,false,false,false,right,false,false,false,false,0,palm,hand,X_left,X_left,X_left false false,X_left,0,CSL,Asia,CSL
look_for,Chinese,3_b,false,heel,false,false,true,false,right,false,false,false,false,0,Vertical,Vertical,X_left,X_left,X_left false true,X_left_Or,0,CSL,Asia,CSL
man,Chinese,E,false,palm,true,false,false,false,right,false,false,false,false,0,top,head,Z_back,Z_back,Z_back false false,Z_back,0,CSL,Asia,CSL
meat,Chinese,A,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,ulnar_side,hand,true false,Hs_Change,true false,Hs,0,CSL,Asia,CSL
moon,Chinese,L,false,tip,false,true,false,false,right,false,false,false,false,0,Vertical,Vertical,Y_down,Y_down,Y_down true false,Y_down_Hs,0,CSL,Asia,CSL
mother,Chinese,1,false,radial_side,true,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,CSL,Asia,CSL
mountain,Chinese,J,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_back,Z_back,Z_back false false,Z_back,1,CSL,Asia,CSL
name,Chinese,1,false,tip,true,false,false,false,right,false,false,false,false,0,tip,hand,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
narrow,Chinese,E,false,palm,false,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,CSL,Asia,CSL
new,Chinese,A,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,back_of_palm,hand,X_left,X_left,X_left false false,X_left,0,CSL,Asia,CSL
night,Chinese,E,false,radial_side,false,true,false,false,right,false,false,false,false,0,forehead,head,X_right,X_right,X_right true false,X_right_Hs,0,CSL,Asia,CSL
not,Chinese,B,false,palm,true,false,true,false,right,false,false,false,false,0,Vertical,Vertical,false true,Or_Change,false true,Or,0,CSL,Asia,CSL
old,Chinese,E,false,palm,false,false,false,false,right,false,false,false,false,0,mouth,head,Y_down,Y_down,Y_down false false,Y_down,1,CSL,Asia,CSL
other,Chinese,1,false,tip,false,false,true,false,right,false,false,false,false,0,Vertical,Vertical,X_left,X_left,X_left false true,X_left_Or,0,CSL,Asia,CSL
person,Chinese,1,false,tip,false,false,false,false,right,false,false,false,false,0,tip,hand,X_right,X_right,X_right false false,X_right,0,CSL,Asia,CSL
pig,Chinese,E,false,radial_side,false,true,false,false,right,false,false,false,false,0,forehead,head,true false,Hs_Change,true false,Hs,0,CSL,Asia,CSL
play,Chinese,B,false,palm,false,false,true,false,right,false,false,false,false,0,Lateral,Lateral,false true,Or_Change,false true,Or,0,CSL,Asia,CSL
rain,Chinese,5_b,false,tip,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
red,Chinese,H,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,mouth,head,Z_back,Z_back,Z_back false false,Z_back,0,CSL,Asia,CSL
river,Chinese,E,false,palm,false,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Z_front,Z_front,Z_front false false,Z_front,0,CSL,Asia,CSL
salt,Chinese,L_b,false,tip,true,false,false,false,right,false,false,false,false,0,neck,torso,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
sea,Chinese,5,false,palm,true,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left false true,X_left_Or,0,CSL,Asia,CSL
sharp,Chinese,L_b,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,tip,hand,X_left,X_left,X_left true false,X_left_Hs,0,CSL,Asia,CSL
short,Chinese,B,false,palm,true,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,CSL,Asia,CSL
singing,Chinese,1_b,false,radial_side,true,true,false,false,right,false,false,false,false,0,neck,torso,Z_front,Z_front,Z_front true false,Z_front_Hs,0,CSL,Asia,CSL
sister,Chinese,M,false,tip,false,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,1,CSL,Asia,CSL
sit,Chinese,Y,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,palm,hand,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
smooth,Chinese,E,false,palm,false,false,false,false,right,false,false,false,false,0,palm,hand,Z_front,Z_front,Z_front false false,Z_front,0,CSL,Asia,CSL
snake,Chinese,H,false,heel,false,false,true,false,right,false,false,false,false,0,chin,head,false true,Or_Change,false true,Or,0,CSL,Asia,CSL
snow,Chinese,5,false,finger_fronts,true,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down true false,Y_down_Hs,0,CSL,Asia,CSL
stand,Chinese,H,false,tip,false,false,false,false,right,false,false,false,false,0,palm,hand,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
star,Chinese,L_enb,false,radial_side,true,false,true,false,right,false,false,false,false,0,Vertical,Vertical,X_left,X_left,X_left false true,X_left_Or,0,CSL,Asia,CSL
stone,Chinese,H_nb,false,ulnar_side,true,false,true,false,right,false,false,false,false,0,wrist_front,arm,false true,Or_Change,false true,Or,0,CSL,Asia,CSL
string,Chinese,1_b,false,tip,true,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left false false,X_left,1,CSL,Asia,CSL
sun,Chinese,L,false,tip,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,X_left,X_left,X_left false false,X_left,0,CSL,Asia,CSL
tail,Chinese,1,false,heel,true,true,false,false,right,false,false,false,false,0,ulnar_side,hand,true false,Hs_Change,true false,Hs,0,CSL,Asia,CSL
thin,Chinese,5,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,cheek,head,Y_down,Y_down,Y_down true false,Y_down_Hs,0,CSL,Asia,CSL
tree,Chinese,L,false,ulnar_side,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_up,Y_up,Y_up false true,Y_up_Or,0,CSL,Asia,CSL
vomit,Chinese,B_nb,false,palm,true,false,false,false,right,false,false,false,false,0,mouth,head,Z_front,Z_front,Z_front false false,Z_front,0,CSL,Asia,CSL
warm,Chinese,5_nb,false,palm,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_up,Y_up,Y_up false false,Y_up,0,CSL,Asia,CSL
water,Chinese,1,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,mouth,head,Z_back,Z_back,Z_back false false,Z_back,0,CSL,Asia,CSL
wet,Chinese,V,false,back_of_fingers,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,1,CSL,Asia,CSL
what,Chinese,1,false,finger_fronts,true,false,true,false,right,false,false,false,false,0,Vertical,Vertical,false true,Or_Change,false true,Or,0,CSL,Asia,CSL
when,Chinese,L,false,finger_fronts,true,false,true,false,right,false,false,false,false,0,Lateral,Lateral,false true,Or_Change,false true,Or,1,CSL,Asia,CSL
where,Chinese,1_nb,false,tip,true,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left false true,X_left_Or,0,CSL,Asia,CSL
white,Chinese,E,false,palm,false,false,false,false,right,false,false,false,false,0,back_of_fingers,hand,X_left,X_left,X_left false false,X_left,1,CSL,Asia,CSL
who,Chinese,1,false,finger_fronts,true,false,true,false,right,false,false,false,false,0,Vertical,Vertical,false true,Or_Change,false true,Or,1,CSL,Asia,CSL
wide,Chinese,E,false,palm,false,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,CSL,Asia,CSL
wife,Chinese,A,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,Lateral,Lateral,true false,Hs_Change,true false,Hs,1,CSL,Asia,CSL
wind,Chinese,5,false,palm,true,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,CSL,Asia,CSL
with,Chinese,E_b,false,palm,false,false,false,false,right,false,false,false,false,0,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,CSL,Asia,CSL
woman,Chinese,L_b,false,tip,true,false,false,false,right,false,false,false,false,0,cheek,head,X_right,X_right,X_right false false,X_right,0,CSL,Asia,CSL
wood,Chinese,L,false,tip,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,CSL,Asia,CSL
work,Chinese,S,false,ulnar_side,true,false,false,false,right,false,false,false,false,0,radial_side,hand,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
worm,Chinese,1,false,finger_fronts,true,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,X_right,X_right,X_right true false,X_right_Hs,0,CSL,Asia,CSL
year,Chinese,1,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,back_of_fingers,hand,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,CSL
yellow,Chinese,H,false,finger_fronts,true,false,false,false,right,false,false,false,false,0,cheek,head,Y_down,Y_down,Y_down false false,Y_down,1,CSL,Asia,CSL
all,Hongkong,E,true,palm,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,HKSL
animal,Hongkong,5_nb,true,back_of_fingers,false,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Z_front,Z_front,Z_front false false,Z_front,0,CSL,Asia,HKSL
bad,Hongkong,I,false,back_of_palm,true,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,CSL,Asia,HKSL
because,Hongkong,E,false,radial_side,false,false,true,false,right,false,false,false,false,0,palm,hand,false true,Or_Change,false true,Or,0,CSL,Asia,HKSL
bird,Hongkong,L,false,back_of_palm,true,true,false,false,right,true,true,false,true,0,mouth,head,true false,Hs_Change,true false,Hs,1,CSL,Asia,HKSL
black,Hongkong,1,false,radial_side,false,false,false,false,right,false,false,false,false,0,forehead,head,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,HKSL
blood,Hongkong,1,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,mouth,head,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,HKSL
boring,Hongkong,L,false,palm,false,false,false,false,right,false,false,false,false,0,Torso_mid,torso,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,HKSL
brother,Hongkong,M,false,tip,false,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,CSL,Asia,HKSL
bug,Hongkong,1,false,tip,true,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Z_front,Z_front,Z_front true false,Z_front_Hs,0,CSL,Asia,HKSL
cat,Hongkong,5,true,tip,true,true,false,false,right,false,false,false,false,1,chin,head,X_left,X_left,X_left true false,X_left_Hs,0,CSL,Asia,HKSL
child,Hongkong,B,false,palm,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,HKSL
correct,Hongkong,A,false,palm,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,CSL,Asia,HKSL
count,Hongkong,4_nb,true,ulnar_side,true,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,CSL,Asia,HKSL
dance,Hongkong,V,false,tip,true,false,true,false,right,false,false,false,false,0,palm,hand,false true,Or_Change,false true,Or,0,CSL,Asia,HKSL
day,Hongkong,1,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,eye,head,Z_front,Z_front,Z_front false false,Z_front,0,CSL,Asia,HKSL
die,Hongkong,Y,false,back_of_palm,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false true,Y_down_Or,0,CSL,Asia,HKSL
dirty,Hongkong,L,false,tip,true,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,true false,Hs_Change,true false,Hs,0,CSL,Asia,HKSL
dog,Hongkong,5_nb,true,tip,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,HKSL
dry,Hongkong,M_eb,false,tip,false,true,false,false,right,false,false,false,false,0,neck,torso,Z_front,Z_front,Z_front true false,Z_front_Hs,0,CSL,Asia,HKSL
earth,Hongkong,5_nb,false,tip,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,CSL,Asia,HKSL
egg,Hongkong,L_nb,true,tip,true,false,true,false,right,false,false,false,false,1,Lateral,Lateral,false true,Or_Change,false true,Or,0,CSL,Asia,HKSL
father,Hongkong,A,false,radial_side,true,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,CSL,Asia,HKSL
feather,Hongkong,5,false,palm,false,true,false,false,right,false,false,false,false,0,back_of_palm,hand,X_left,X_left,X_left true false,X_left_Hs,0,CSL,Asia,HKSL
fire,Hongkong,5_nb,true,tip,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_up,Y_up,Y_up false false,Y_up,0,CSL,Asia,HKSL
fish,Hongkong,E,false,radial_side,true,true,false,false,right,false,false,false,false,0,ulnar_side,hand,true false,Hs_Change,true false,Hs,0,CSL,Asia,HKSL
flower,Hongkong,E_bnb,false,palm,false,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_up,Y_up,Y_up true false,Y_up_Hs,0,CSL,Asia,HKSL
full,Hongkong,5,false,palm,true,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_back,Z_back,Z_back false false,Z_back,0,CSL,Asia,HKSL
good,Hongkong,A,false,back_of_fingers,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,CSL,Asia,HKSL
grass,Hongkong,V,true,tip,true,true,false,false,right,false,false,false,false,1,Horizontal,Horizontal,true false,Hs_Change,true false,Hs,0,CSL,Asia,HKSL
grease,Hongkong,L_b,false,tip,true,false,false,false,right,false,false,false,false,0,nose,head,X_right,X_right,X_right false false,X_right,0,CSL,Asia,HKSL
green,Hongkong,V,false,tip,false,true,false,false,right,false,false,false,false,0,Vertical,Vertical,Y_down,Y_down,Y_down true false,Y_down_Hs,0,CSL,Asia,HKSL
heavy,Hongkong,5,true,back_of_palm,false,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,HKSL
how,Hongkong,5,true,back_of_palm,true,false,true,false,right,false,false,false,false,1,Vertical,Vertical,false true,Or_Change,false true,Or,0,CSL,Asia,HKSL
husband,Hongkong,A,true,finger_fronts,false,true,false,false,right,false,false,false,false,1,Lateral,Lateral,true false,Hs_Change,true false,Hs,1,CSL,Asia,HKSL
ice,Hongkong,A,false,back_of_fingers,false,false,false,false,right,false,false,false,false,0,cheek,head,X_right,X_right,X_right false false,X_right,0,CSL,Asia,HKSL
if,Hongkong,5_b,false,back_of_fingers,true,true,false,false,right,false,false,false,false,0,below_chin,head,true false,Hs_Change,true false,Hs,1,CSL,Asia,HKSL
kill,Hongkong,B_b,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left false false,X_left,0,CSL,Asia,HKSL
laugh,Hongkong,1_b,false,tip,false,true,false,false,right,false,false,false,false,0,mouth,head,true false,Hs_Change,true false,Hs,0,CSL,Asia,HKSL
leaf,Hongkong,E_b,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,back_of_fingers,hand,Y_up,Y_up,Y_up true false,Y_up_Hs,0,CSL,Asia,HKSL
lie,Hongkong,E,false,back_of_fingers,true,false,true,false,right,false,false,false,false,0,chin,head,Y_up,Y_up,Y_up false true,Y_up_Or,0,CSL,Asia,HKSL
live,Hongkong,B,true,tip,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,CSL,Asia,HKSL
long,Hongkong,1,true,tip,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,CSL,Asia,HKSL
look_for,Hongkong,V,false,heel,true,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Y_up,Y_up,Y_up false false,Y_up,0,CSL,Asia,HKSL
man,Hongkong,5,false,palm,true,false,false,false,right,false,false,false,false,0,forehead,head,Z_back,Z_back,Z_back false false,Z_back,0,CSL,Asia,HKSL
meat,Hongkong,L_b,false,tip,false,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,CSL,Asia,HKSL
